Word,Count pos,Count neg
hugely,0.7407407407407407,0.25925925925925924
huggable,0.5,0.5
hughiebilly,1.0,0.0
humanely,1.0,0.0
humanistic,0.4,0.6
humanitarian,1.0,0.0
humanly,0.5,0.5
humble,0.6,0.4
humbly,1.0,0.0
humerous,0.0,1.0
hummable,0.0,1.0
humongous,0.75,0.25
humoristic,1.0,0.0
humorous,0.4859154929577465,0.5140845070422535
humorousdelirious,1.0,0.0
humorously,0.6,0.4
humourous,0.0,1.0
hurriedly,0.0,1.0
hyenasthere,1.0,0.0
hypercritical,1.0,0.0
hypnotic,0.5555555555555556,0.4444444444444444
hypocritical,0.625,0.375
hypothetical,0.6666666666666666,0.3333333333333333
hysterical,0.47058823529411764,0.5294117647058824
hysterically,0.21052631578947367,0.7894736842105263
iced,0.5,0.5
iconoclastic,0.0,1.0
iconographic,1.0,0.0
idealistic,0.38461538461538464,0.6153846153846154
ideally,0.5,0.5
identical,0.29411764705882354,0.7058823529411765
identifiable,1.0,0.0
identitybrian,1.0,0.0
identitythere,0.0,1.0
ideological,0.6666666666666666,0.3333333333333333
idiomatic,1.0,0.0
idiosyncratic,0.875,0.125
idiosyncratically,0.0,1.0
idiotic,0.1590909090909091,0.8409090909090909
idiotically,0.3333333333333333,0.6666666666666666
idle,0.4666666666666667,0.5333333333333333
idly,0.0,1.0
idyllically,1.0,0.0
igenious,1.0,0.0
igniminiously,0.0,1.0
ignoble,0.3333333333333333,0.6666666666666666
ignominious,1.0,0.0
ignominiously,1.0,0.0
ignorantly,1.0,0.0
illegal,0.5454545454545454,0.45454545454545453
illegally,0.8,0.2
illogical,0.21875,0.78125
illogically,1.0,0.0
illudere,1.0,0.0
illusive,0.8333333333333334,0.16666666666666666
illustrative,1.0,0.0
illustrious,0.6666666666666666,0.3333333333333333
imagary,1.0,0.0
imaginable,0.3333333333333333,0.6666666666666666
imaginary,0.55,0.45
imaginative,0.6458333333333334,0.3541666666666667
imaginatively,0.625,0.375
imdbcomthere,0.0,1.0
immaterial,0.6666666666666666,0.3333333333333333
immaturely,0.0,1.0
immeasurably,1.0,0.0
immediately,0.464,0.536
immediatly,1.0,0.0
immensely,0.723404255319149,0.2765957446808511
immersive,0.5,0.5
imminently,0.0,1.0
immoral,0.6153846153846154,0.38461538461538464
immovable,1.0,0.0
impactive,1.0,0.0
impaired,0.4,0.6
impartial,0.6666666666666666,0.3333333333333333
impartially,1.0,0.0
impatiently,0.0,1.0
impeccable,0.6470588235294118,0.35294117647058826
impeccably,0.9090909090909091,0.09090909090909091
impecunious,0.5,0.5
impenetrable,0.4,0.6
imperceptibly,0.0,1.0
imperial,1.0,0.0
imperious,1.0,0.0
imperiously,1.0,0.0
impersonal,1.0,0.0
imperturbable,1.0,0.0
impervious,0.5,0.5
impetuous,0.0,1.0
impish,1.0,0.0
implacable,1.0,0.0
implausible,0.2857142857142857,0.7142857142857143
implausibly,0.0,1.0
implicitly,0.0,1.0
important,0.530241935483871,0.46975806451612906
importantgive,0.0,1.0
importantly,0.5348837209302325,0.46511627906976744
impossible,0.4036697247706422,0.5963302752293578
impossibly,0.2857142857142857,0.7142857142857143
impractical,0.5,0.5
impregnable,0.0,1.0
impressed,0.6558441558441559,0.34415584415584416
impressionable,0.38461538461538464,0.6153846153846154
impressionistic,0.8,0.2
impressive,0.592741935483871,0.40725806451612906
impressively,0.7222222222222222,0.2777777777777778
improbable,0.6285714285714286,0.37142857142857144
improbably,0.3333333333333333,0.6666666666666666
improvisational,1.0,0.0
improvised,0.5555555555555556,0.4444444444444444
impulsive,1.0,0.0
impulsively,0.0,1.0
inaccessible,1.0,0.0
inacessible,0.0,1.0
inadequately,0.5,0.5
inadvertantly,0.0,1.0
inadvertently,0.5882352941176471,0.4117647058823529
inadvisable,0.0,1.0
inappropriately,0.0,1.0
inarguable,0.0,1.0
inarguably,0.5,0.5
inasmuch,1.0,0.0
inattentive,0.0,1.0
inaudible,0.25,0.75
inauspicious,1.0,0.0
inauthentic,0.2,0.8
incalculable,0.6666666666666666,0.3333333333333333
incapable,0.35,0.65
incendiary,1.0,0.0
incessantly,0.2,0.8
incestual,0.0,1.0
incestuous,0.1111111111111111,0.8888888888888888
incidentally,0.5666666666666667,0.43333333333333335
incisive,1.0,0.0
inclined,0.6111111111111112,0.3888888888888889
incoherently,0.0,1.0
incomparable,0.7777777777777778,0.2222222222222222
incomparably,0.5,0.5
incompatible,1.0,0.0
incompetently,0.0,1.0
incomprehendably,0.0,1.0
incomprehensible,0.16666666666666666,0.8333333333333334
incomprehensibly,0.0,1.0
inconceivable,0.2857142857142857,0.7142857142857143
inconceivably,0.0,1.0
inconcievably,0.0,1.0
inconclusive,1.0,0.0
incongruous,0.125,0.875
inconsequential,0.42857142857142855,0.5714285714285714
inconsiderately,0.0,1.0
inconsistently,1.0,0.0
inconsolable,1.0,0.0
incontrollable,0.0,1.0
incorrectly,0.25,0.75
incorrigible,1.0,0.0
incorruptible,0.6,0.4
increadably,0.0,1.0
increasingly,0.6415094339622641,0.3584905660377358
incredible,0.6895306859205776,0.3104693140794224
incredibly,0.41358024691358025,0.5864197530864198
incredulous,0.6666666666666666,0.3333333333333333
incréible,1.0,0.0
incurable,1.0,0.0
indebted,0.5,0.5
indecently,1.0,0.0
indecipherable,0.3333333333333333,0.6666666666666666
indecisive,0.3333333333333333,0.6666666666666666
indecisively,0.0,1.0
indeed,0.6435897435897436,0.3564102564102564
indefatigable,1.0,0.0
indefinable,0.0,1.0
indelible,1.0,0.0
independent,0.5217391304347826,0.4782608695652174
independently,0.4,0.6
indescribable,0.8,0.2
indescribably,0.25,0.75
indestructible,0.5714285714285714,0.42857142857142855
indian,0.6140845070422535,0.38591549295774646
indiathere,1.0,0.0
indicative,0.375,0.625
indicitive,1.0,0.0
indictable,1.0,0.0
indigenous,0.6666666666666666,0.3333333333333333
indigestible,0.0,1.0
indigineous,1.0,0.0
indirectly,0.7272727272727273,0.2727272727272727
indiscernible,0.5,0.5
indiscriminately,0.3333333333333333,0.6666666666666666
indispensable,1.0,0.0
indisputable,0.5,0.5
indisputably,1.0,0.0
indistinguishable,0.034482758620689655,0.9655172413793104
individual,0.6666666666666666,0.3333333333333333
individually,0.36363636363636365,0.6363636363636364
indomitable,0.6666666666666666,0.3333333333333333
induced,0.125,0.875
indulgently,0.0,1.0
industrial,0.5714285714285714,0.42857142857142855
industrious,1.0,0.0
ineffective,0.14285714285714285,0.8571428571428571
ineffectual,0.42857142857142855,0.5714285714285714
ineffectually,1.0,0.0
ineptly,0.0,1.0
inequitable,1.0,0.0
inertly,1.0,0.0
inescapable,0.6,0.4
inescapably,1.0,0.0
inescapeable,0.0,1.0
inevitabally,1.0,0.0
inevitable,0.5254237288135594,0.4745762711864407
inevitably,0.39285714285714285,0.6071428571428571
inexcusable,0.1111111111111111,0.8888888888888888
inexorable,0.5,0.5
inexorably,1.0,0.0
inexpensive,0.0,1.0
inexperienced,0.5,0.5
inexplicable,0.4857142857142857,0.5142857142857142
inexplicably,0.2413793103448276,0.7586206896551724
inexpressive,0.3333333333333333,0.6666666666666666
infallible,1.0,0.0
infamous,0.5151515151515151,0.48484848484848486
infamouspsychotic,1.0,0.0
infectious,0.7272727272727273,0.2727272727272727
infectiously,1.0,0.0
infective,0.0,1.0
inferenced,0.0,1.0
infernal,1.0,0.0
infinitely,0.55,0.45
inflective,1.0,0.0
inflexible,0.5,0.5
influential,0.95,0.05
infomercial,0.0,1.0
informal,0.5,0.5
informally,1.0,0.0
informational,1.0,0.0
informative,0.8333333333333334,0.16666666666666666
infrequently,1.0,0.0
infuriatingly,0.0,1.0
ingenious,0.85,0.15
ingeniously,0.6,0.4
ingenuous,1.0,0.0
inglorious,0.3333333333333333,0.6666666666666666
inherently,0.5,0.5
inhospitable,0.6666666666666666,0.3333333333333333
inhumanly,1.0,0.0
inimitable,1.0,0.0
inish,1.0,0.0
initial,0.5,0.5
initially,0.5789473684210527,0.42105263157894735
injured,0.6785714285714286,0.32142857142857145
injurious,0.0,1.0
innately,1.0,0.0
innocently,0.5454545454545454,0.45454545454545453
innocous,1.0,0.0
innocuous,0.3333333333333333,0.6666666666666666
innocuously,1.0,0.0
innovative,0.7,0.3
innovatively,1.0,0.0
innumerable,0.25,0.75
inoffensive,0.14285714285714285,0.8571428571428571
inordinately,0.5,0.5
inpenetrable,1.0,0.0
inquisitive,1.0,0.0
insanely,0.4,0.6
insatiable,1.0,0.0
inscrutable,0.5,0.5
insensately,0.0,1.0
insensible,1.0,0.0
insensitive,0.0,1.0
inseparable,1.0,0.0
insidious,0.0,1.0
insidiously,0.6666666666666666,0.3333333333333333
insightfully,1.0,0.0
insincere,0.0,1.0
insipidly,0.0,1.0
insistently,1.0,0.0
inspecially,1.0,0.0
inspirational,0.5882352941176471,0.4117647058823529
instaneously,0.0,1.0
instantly,0.5964912280701754,0.40350877192982454
instead,0.2933920704845815,0.7066079295154185
insteadseriously,0.0,1.0
instinctive,1.0,0.0
instinctively,0.5714285714285714,0.42857142857142855
instinctual,1.0,0.0
institutional,1.0,0.0
instructional,0.5,0.5
instructive,0.6666666666666666,0.3333333333333333
instrumental,0.7777777777777778,0.2222222222222222
insubstantial,0.0,1.0
insufferable,0.375,0.625
insufferably,0.14285714285714285,0.8571428571428571
insufficiently,0.3333333333333333,0.6666666666666666
insultingly,0.0,1.0
insuperable,1.0,0.0
insupportable,0.0,1.0
insured,1.0,0.0
insurmountable,0.6,0.4
intact,0.4074074074074074,0.5925925925925926
intangible,0.5,0.5
integral,0.7857142857142857,0.21428571428571427
intellectual,0.4935064935064935,0.5064935064935064
intellectually,0.6875,0.3125
intelligently,0.4117647058823529,0.5882352941176471
intelligible,0.0,1.0
intensely,0.4,0.6
intensified,1.0,0.0
intensive,0.1,0.9
intentional,0.2692307692307692,0.7307692307692307
intentionally,0.40540540540540543,0.5945945945945946
intentionsnamely,1.0,0.0
intently,0.6,0.4
interactive,1.0,0.0
interchangeable,0.4,0.6
interdimensional,0.0,1.0
interested,0.5535714285714286,0.44642857142857145
interestedly,1.0,0.0
interestingly,0.7058823529411765,0.29411764705882354
interestswhere,1.0,0.0
interfere,0.6666666666666666,0.3333333333333333
interferingly,0.0,1.0
intergalactic,0.6,0.4
intergenerational,0.5,0.5
intermediary,1.0,0.0
interminable,0.0,1.0
interminably,0.0,1.0
intermitable,0.0,1.0
intermittently,0.5,0.5
internal,0.48148148148148145,0.5185185185185185
internally,0.5,0.5
international,0.5864661654135338,0.41353383458646614
internationally,1.0,0.0
interpersonal,1.0,0.0
interplanetary,1.0,0.0
interpretive,1.0,0.0
interracial,0.4,0.6
interwoven,0.8333333333333334,0.16666666666666666
intestinal,0.0,1.0
intimately,1.0,0.0
intolerable,0.0,1.0
intolerably,0.0,1.0
intramural,0.0,1.0
intricately,1.0,0.0
intrinsic,0.5,0.5
intrinsically,0.3333333333333333,0.6666666666666666
introspective,0.8571428571428571,0.14285714285714285
introspectively,1.0,0.0
intrusive,0.4375,0.5625
intrusively,1.0,0.0
intuitive,0.5,0.5
intuitively,0.5,0.5
inutterably,0.0,1.0
invalid,0.5,0.5
invaluable,0.6666666666666666,0.3333333333333333
invariably,0.6153846153846154,0.38461538461538464
inventive,0.6964285714285714,0.30357142857142855
inventively,0.5,0.5
inversely,0.0,1.0
investigative,0.7777777777777778,0.2222222222222222
invincible,0.35714285714285715,0.6428571428571429
invincibly,1.0,0.0
inviolable,0.0,1.0
invisible,0.3387096774193548,0.6612903225806451
invisibly,0.5,0.5
involuntarily,0.0,1.0
involuntary,0.0,1.0
invulnerable,0.25,0.75
iranian,0.76,0.24
irascible,0.6,0.4
irish,0.5794871794871795,0.4205128205128205
ironical,0.0,1.0
ironically,0.6666666666666666,0.3333333333333333
irrational,0.38095238095238093,0.6190476190476191
irreconcilable,0.0,1.0
irredeemable,0.3333333333333333,0.6666666666666666
irredeemably,0.0,1.0
irrefutable,0.3333333333333333,0.6666666666666666
irremediably,0.0,1.0
irreparable,0.0,1.0
irreparably,0.6666666666666666,0.3333333333333333
irreplaceable,1.0,0.0
irrepressible,1.0,0.0
irreproachable,1.0,0.0
irresistable,0.0,1.0
irresistible,0.7777777777777778,0.2222222222222222
irrespective,0.8,0.2
irresponsible,0.25,0.75
irresponsibly,0.0,1.0
irreversable,1.0,0.0
irreversible,0.5714285714285714,0.42857142857142855
irreversibly,0.0,1.0
irrevocable,1.0,0.0
irrevocably,0.6666666666666666,0.3333333333333333
irritable,0.3333333333333333,0.6666666666666666
irritably,1.0,0.0
irritated,0.35294117647058826,0.6470588235294118
irritatingespecially,0.0,1.0
irritatingly,0.375,0.625
irréversible,0.0,1.0
islamic,0.16666666666666666,0.8333333333333334
islily,0.0,1.0
isntonly,0.0,1.0
isolated,0.43137254901960786,0.5686274509803921
israeli,0.26436781609195403,0.735632183908046
issueprobably,1.0,0.0
iswasprobably,1.0,0.0
italian,0.6747967479674797,0.3252032520325203
itespecially,1.0,0.0
itparticularly,0.0,1.0
itthere,1.0,0.0
itundoubtedly,1.0,0.0
japanese,0.3442240373395566,0.6557759626604434
jealous,0.574468085106383,0.425531914893617
jelly,0.42857142857142855,0.5714285714285714
jelous,0.0,1.0
jiggly,0.0,1.0
jingoistic,0.0,1.0
jointly,0.0,1.0
jokesmainly,1.0,0.0
jokingly,0.0,1.0
jolly,0.4444444444444444,0.5555555555555556
journalistic,1.0,0.0
joyfully,1.0,0.0
joyous,0.875,0.125
joyously,1.0,0.0
judicious,0.8,0.2
jumble,0.2,0.8
just,0.34727191413237923,0.6527280858676208
justifiable,0.75,0.25
justifiably,0.6666666666666666,0.3333333333333333
justified,0.5555555555555556,0.4444444444444444
justly,1.0,0.0
justseriously,1.0,0.0
kaakhaundoubtedly,1.0,0.0
kalithere,1.0,0.0
kathly,0.0,1.0
keenly,0.6666666666666666,0.3333333333333333
kelly,0.8796630565583634,0.12033694344163658
kemble,1.0,0.0
killingthere,1.0,0.0
kimberly,0.7777777777777778,0.2222222222222222
kindly,0.4583333333333333,0.5416666666666666
kinetic,0.8333333333333334,0.16666666666666666
knightly,0.5416666666666666,0.4583333333333333
knowable,0.0,1.0
knowingly,0.5,0.5
knowledgeable,0.6428571428571429,0.35714285714285715
kostic,1.0,0.0
kumble,0.0,1.0
kéroual,1.0,0.0
laborious,0.5,0.5
laboriously,0.0,1.0
lacan,0.8,0.2
lackadaisical,0.0,1.0
lackingunfortunately,0.0,1.0
laddish,0.0,1.0
lagravenese,1.0,0.0
lamely,0.0,1.0
lamentable,0.6666666666666666,0.3333333333333333
lamentably,0.0,1.0
languidly,1.0,0.0
languish,0.5,0.5
languorous,1.0,0.0
large,0.5128939828080229,0.4871060171919771
largely,0.5306122448979592,0.46938775510204084
lascivious,0.6666666666666666,0.3333333333333333
lasciviously,1.0,0.0
last,0.5334136062612884,0.46658639373871164
lastly,0.4,0.6
late,0.5926285160038798,0.4073714839961203
lately,0.7096774193548387,0.2903225806451613
latercertainly,1.0,0.0
laudably,1.0,0.0
laughable,0.08900523560209424,0.9109947643979057
laughablethere,0.0,1.0
laughably,0.19230769230769232,0.8076923076923077
laughfest,0.0,1.0
laughingly,0.0,1.0
lavish,0.78125,0.21875
lawful,0.0,1.0
lawyerly,1.0,0.0
lazarous,1.0,0.0
lazarushian,1.0,0.0
lazily,0.0,1.0
leary,0.2,0.8
least,0.3073200241984271,0.6926799758015729
leaven,1.0,0.0
lebanese,0.0,1.0
lecherous,0.45454545454545453,0.5454545454545454
leeringly,1.0,0.0
legal,0.3898305084745763,0.6101694915254238
legally,0.15384615384615385,0.8461538461538461
legendarily,0.5,0.5
legendary,0.6481481481481481,0.35185185185185186
legible,0.0,1.0
legitimately,0.3333333333333333,0.6666666666666666
leisurely,0.5714285714285714,0.42857142857142855
lelouch,1.0,0.0
leprous,0.0,1.0
lesbian,0.14857142857142858,0.8514285714285714
less,0.40347970173985087,0.5965202982601492
lethally,1.0,0.0
lethargically,0.0,1.0
liable,0.5,0.5
lian,1.0,0.0
liberal,0.39436619718309857,0.6056338028169014
liberally,0.5,0.5
libidinal,1.0,0.0
libidinous,1.0,0.0
librarian,0.5384615384615384,0.46153846153846156
licensable,0.0,1.0
licentious,0.0,1.0
lightbest,1.0,0.0
lightheartedly,1.0,0.0
lightly,0.6,0.4
likable,0.6020942408376964,0.39790575916230364
likeable,0.38095238095238093,0.6190476190476191
likeably,1.0,0.0
likedwhat,0.0,1.0
likely,0.45977011494252873,0.5402298850574713
likewise,0.6538461538461539,0.34615384615384615
lilian,0.0,1.0
lillian,0.5,0.5
lilly,1.0,0.0
lily,0.9785407725321889,0.02145922746781116
limited,0.48854961832061067,0.5114503816793893
linearly,0.0,1.0
linethere,1.0,0.0
linguistic,0.0,1.0
listish,1.0,0.0
literal,0.5714285714285714,0.42857142857142855
literally,0.5,0.5
literary,0.4857142857142857,0.5142857142857142
little,0.5036393519605541,0.4963606480394459
livable,0.5,0.5
live,0.6107784431137725,0.38922155688622756
liveabsolutely,1.0,0.0
lively,0.6875,0.3125
liven,0.2,0.8
local,0.5478927203065134,0.4521072796934866
locally,0.5,0.5
logical,0.375,0.625
logically,0.1875,0.8125
lolly,1.0,0.0
lonely,0.6463414634146342,0.35365853658536583
long,0.47115384615384615,0.5288461538461539
longish,0.5,0.5
lookmexican,1.0,0.0
loomingmaybe,0.0,1.0
loose,0.3412698412698413,0.6587301587301587
loosely,0.5,0.5
loosly,1.0,0.0
loquacious,0.0,1.0
lordly,1.0,0.0
loudly,0.3,0.7
lous,0.0,1.0
loutish,0.0,1.0
lovable,0.7758620689655172,0.22413793103448276
lovably,1.0,0.0
loveable,0.8947368421052632,0.10526315789473684
loveably,0.0,1.0
lovecraftian,0.5,0.5
lovely,0.5369458128078818,0.4630541871921182
lovingly,0.8571428571428571,0.14285714285714285
low,0.3228346456692913,0.6771653543307087
lowish,1.0,0.0
lowly,0.42857142857142855,0.5714285714285714
lucian,0.0,1.0
luciferian,0.0,1.0
luckily,0.5081967213114754,0.4918032786885246
lucky,0.5377358490566038,0.46226415094339623
luckythere,0.0,1.0
lucrative,0.0,1.0
ludere,1.0,0.0
ludicrous,0.12121212121212122,0.8787878787878788
ludicrously,0.07692307692307693,0.9230769230769231
lugubrious,0.6666666666666666,0.3333333333333333
lumiere,0.14285714285714285,0.8571428571428571
luminous,0.9090909090909091,0.09090909090909091
lunatic,0.21739130434782608,0.782608695652174
luridly,0.3333333333333333,0.6666666666666666
luscious,0.5833333333333334,0.4166666666666667
lushly,0.0,1.0
lustful,0.8,0.2
lustily,1.0,0.0
luxurious,0.2857142857142857,0.7142857142857143
luxuriously,1.0,0.0
lynchian,0.16666666666666666,0.8333333333333334
lyrical,0.5217391304347826,0.4782608695652174
lyrically,1.0,0.0
macabrely,1.0,0.0
machinethere,0.0,1.0
maddeningly,0.5,0.5
madly,0.7777777777777778,0.2222222222222222
magical,0.8454545454545455,0.15454545454545454
magically,0.4166666666666667,0.5833333333333334
magnanimous,1.0,0.0
magnetic,0.6666666666666666,0.3333333333333333
magnificently,1.0,0.0
mahvelous,1.0,0.0
main,0.4209702660406886,0.5790297339593115
mainly,0.5202312138728323,0.4797687861271676
majestic,0.8888888888888888,0.1111111111111111
majestically,1.0,0.0
major,0.39198218262806234,0.6080178173719376
majorly,0.0,1.0
malicious,0.3333333333333333,0.6666666666666666
maliciously,1.0,0.0
malleable,1.0,0.0
maltese,0.6666666666666666,0.3333333333333333
mammothly,0.0,1.0
manageable,0.0,1.0
mancompletely,0.0,1.0
manfully,1.0,0.0
maniacal,0.3,0.7
maniacally,0.0,1.0
manically,1.0,0.0
manifest,0.6666666666666666,0.3333333333333333
manifestly,1.0,0.0
manly,0.14285714285714285,0.8571428571428571
manonly,1.0,0.0
manoven,1.0,0.0
manual,0.7142857142857143,0.2857142857142857
manually,0.0,1.0
many,0.5610471676822387,0.4389528323177612
marginal,0.2,0.8
marginally,0.125,0.875
mariscal,0.0,1.0
markedly,0.5,0.5
marketable,0.25,0.75
married,0.6498422712933754,0.3501577287066246
marvellous,0.8181818181818182,0.18181818181818182
marvellously,1.0,0.0
marvelous,0.8461538461538461,0.15384615384615385
marvelously,1.0,0.0
masochistic,0.1,0.9
massive,0.3894736842105263,0.6105263157894737
massively,0.625,0.375
masterfully,0.7777777777777778,0.2222222222222222
masterly,0.5,0.5
materialistic,1.0,0.0
materially,0.0,1.0
mathematical,0.21428571428571427,0.7857142857142857
matic,1.0,0.0
matronly,1.0,0.0
maureenemily,1.0,0.0
maybe,0.38502269288956126,0.6149773071104387
mcanally,1.0,0.0
mcconnohiefamous,1.0,0.0
mcnally,1.0,0.0
meaningfully,1.0,0.0
meaninglessly,1.0,0.0
meanwhile,0.4344262295081967,0.5655737704918032
measly,0.0,1.0
measurably,0.0,1.0
mechanical,0.8103448275862069,0.1896551724137931
mechanically,0.0,1.0
mechnical,1.0,0.0
mediatic,1.0,0.0
medical,0.688,0.312
medically,0.25,0.75
medicalgenetic,1.0,0.0
meespecially,0.0,1.0
megalomaniacal,0.0,1.0
mekaradzhic,0.0,1.0
mellifluous,0.0,1.0
melodious,1.0,0.0
melodramatic,0.4716981132075472,0.5283018867924528
melodramatically,0.5,0.5
meltingly,0.0,1.0
memorable,0.673469387755102,0.32653061224489793
memorably,0.5555555555555556,0.4444444444444444
menacingly,1.0,0.0
mendacious,0.0,1.0
menially,0.0,1.0
mentally,0.475,0.525
mercifully,0.047619047619047616,0.9523809523809523
mercilessly,0.45454545454545453,0.5454545454545454
mere,0.43373493975903615,0.5662650602409639
merely,0.3576158940397351,0.6423841059602649
meretricious,1.0,0.0
merrily,1.0,0.0
messily,0.5,0.5
messliterally,0.0,1.0
metaphorical,0.6666666666666666,0.3333333333333333
metaphorically,1.0,0.0
metaphysical,0.7333333333333333,0.26666666666666666
metaphysically,0.0,1.0
methodical,0.75,0.25
methodically,1.0,0.0
meticulous,0.8333333333333334,0.16666666666666666
meticulously,1.0,0.0
metrosexual,0.0,1.0
mexican,0.6792452830188679,0.32075471698113206
mightily,0.0,1.0
mildly,0.1375,0.8625
militarily,1.0,0.0
militaristic,0.3333333333333333,0.6666666666666666
military,0.5013550135501355,0.4986449864498645
millican,1.0,0.0
mindbogglingly,0.0,1.0
mindlessly,0.5,0.5
minimalistic,0.5,0.5
minimalistically,0.0,1.0
minimally,0.5,0.5
miraculous,0.8,0.2
miraculously,0.3333333333333333,0.6666666666666666
miscellaneous,1.0,0.0
mischievous,0.9166666666666666,0.08333333333333333
miserable,0.41025641025641024,0.5897435897435898
miserably,0.06896551724137931,0.9310344827586207
miserly,1.0,0.0
misfiredefinitely,0.0,1.0
misguidedly,0.5,0.5
mishevious,0.0,1.0
misleadingly,0.0,1.0
misogynistic,0.375,0.625
misogynisticespecially,1.0,0.0
missable,0.0,1.0
misshapenly,0.0,1.0
missionary,0.5,0.5
missionimpossible,1.0,0.0
mistakenly,0.2857142857142857,0.7142857142857143
mixed,0.6206896551724138,0.3793103448275862
moderately,0.6,0.4
modern,0.6056603773584905,0.39433962264150946
modernistic,1.0,0.0
modest,0.47619047619047616,0.5238095238095238
modestly,0.6666666666666666,0.3333333333333333
molest,0.0,1.0
molly,0.25396825396825395,0.746031746031746
momentarily,0.75,0.25
monetarily,1.0,0.0
monetary,0.8,0.2
monochromatic,0.5,0.5
monogamistic,1.0,0.0
monolithic,0.5,0.5
monotonous,0.05,0.95
monstrosityonly,0.0,1.0
monstrous,0.5714285714285714,0.42857142857142855
monstrously,0.5,0.5
monthly,1.0,0.0
monumentally,0.5,0.5
monumentous,1.0,0.0
moral,0.5895953757225434,0.41040462427745666
moralistic,0.5,0.5
morally,0.24444444444444444,0.7555555555555555
morbidly,0.16666666666666666,0.8333333333333334
more,0.5271604938271605,0.4728395061728395
moreespecially,1.0,0.0
moroccan,0.6666666666666666,0.3333333333333333
mortally,0.42857142857142855,0.5714285714285714
mosely,0.0,1.0
most,0.5554994104766717,0.44450058952332827
mostly,0.4601366742596811,0.5398633257403189
motherly,0.5,0.5
motionlessly,0.0,1.0
motunfortunately,0.0,1.0
mountainous,1.0,0.0
movieeven,0.3333333333333333,0.6666666666666666
movieliterally,0.0,1.0
movieplusthere,0.0,1.0
moviereally,0.0,1.0
moviesespecially,1.0,0.0
moviessuch,0.0,1.0
moviethere,1.0,0.0
movieunfortunately,0.0,1.0
movieeven,0.0,1.0
movingly,1.0,0.0
mrfurious,1.0,0.0
much,0.49842767295597484,0.5015723270440252
muchly,0.0,1.0
muere,0.0,1.0
multicultural,0.0,1.0
multiethnical,0.0,1.0
multilateral,1.0,0.0
multinational,1.0,0.0
multitudinous,0.0,1.0
mumble,0.0,1.0
mundainly,1.0,0.0
municipal,0.5,0.5
mural,0.0,1.0
murderous,0.5227272727272727,0.4772727272727273
murderously,0.0,1.0
murkily,1.0,0.0
muscical,1.0,0.0
musical,0.6797872340425531,0.3202127659574468
musically,0.8888888888888888,0.1111111111111111
mutable,1.0,0.0
mutinous,1.0,0.0
mutual,0.7878787878787878,0.21212121212121213
mutually,0.5,0.5
myselfbilly,0.0,1.0
mysterious,0.5128205128205128,0.48717948717948717
mysteriously,0.2,0.8
mystic,0.7272727272727273,0.2727272727272727
mystical,0.4444444444444444,0.5555555555555556
mystically,1.0,0.0
mythic,0.7,0.3
mythical,0.7307692307692307,0.2692307692307692
mythological,0.8,0.2
nacional,0.0,1.0
nainital,1.0,0.0
naish,0.5,0.5
naive,0.4883720930232558,0.5116279069767442
naively,1.0,0.0
naivete,0.6666666666666666,0.3333333333333333
naked,0.3938223938223938,0.6061776061776062
nakedly,1.0,0.0
namely,0.45454545454545453,0.5454545454545454
namethere,0.0,1.0
napolean,0.0,1.0
napoleonic,1.0,0.0
nappy,0.0,1.0
narcissistic,0.36363636363636365,0.6363636363636364
narcisstic,1.0,0.0
narcoleptic,0.0,1.0
narcotic,0.0,1.0
narrative,0.5165876777251185,0.4834123222748815
narratively,0.0,1.0
narrowly,0.75,0.25
nary,0.16666666666666666,0.8333333333333334
nasty,0.4180790960451977,0.5819209039548022
natal,1.0,0.0
national,0.453781512605042,0.5462184873949579
nationespecially,1.0,0.0
nationwide,1.0,0.0
native,0.3352601156069364,0.6647398843930635
natty,0.0,1.0
natural,0.7149532710280374,0.2850467289719626
naturalistic,0.6,0.4
naturally,0.5087719298245614,0.49122807017543857
naughtily,0.0,1.0
nauseatingly,0.0,1.0
nauseous,0.1,0.9
nautical,0.0,1.0
nearby,0.5217391304347826,0.4782608695652174
nearly,0.4940047961630695,0.5059952038369304
neatly,0.9,0.1
nebbish,1.0,0.0
nebulous,1.0,0.0
necessarily,0.4810126582278481,0.5189873417721519
necessary,0.6466666666666666,0.35333333333333333
neckunfortunately,1.0,0.0
necrotic,0.0,1.0
neecessary,0.0,1.0
neededsuch,0.0,1.0
needlereally,1.0,0.0
needlessly,0.17647058823529413,0.8235294117647058
neetuonly,0.0,1.0
nefarious,0.8181818181818182,0.18181818181818182
negative,0.5253164556962026,0.47468354430379744
negatively,0.6666666666666666,0.3333333333333333
negativesthree,1.0,0.0
negativistic,1.0,0.0
neglectful,0.0,1.0
negligible,0.3333333333333333,0.6666666666666666
neighbourstylish,1.0,0.0
nelly,0.3333333333333333,0.6666666666666666
neolithic,1.0,0.0
neotenous,0.0,1.0
neous,0.0,1.0
nepal,0.8,0.2
nepalese,0.0,1.0
nephewmary,1.0,0.0
nepolean,1.0,0.0
nercessian,1.0,0.0
nerdish,0.5,0.5
nervous,0.45098039215686275,0.5490196078431373
nervously,0.6666666666666666,0.3333333333333333
nest,0.8333333333333334,0.16666666666666666
nether,0.5,0.5
neural,0.0,1.0
neurological,0.0,1.0
neurotic,0.64,0.36
neutral,0.5,0.5
nevadapretty,0.0,1.0
never,0.4898989898989899,0.51010101010101
